data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2025-05-23 19:13:04.265303;644;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Carlton Sullivan;masculino;boleto
2025-05-23 20:17:04.393985;645;Florianópolis;Lucas Pereira;Notebook Dell Inspiron;Sally Fairbanks;feminino;cartão de crédito
2025-05-23 20:42:06.879205;646;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Sarah Flores;feminino;pix
2025-05-23 20:59:06.757131;647;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Ignacio Mcdowell;masculino;boleto
2025-05-24 17:46:05.530059;648;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Otis Haro;masculino;boleto
2025-05-24 19:01:03.924052;649;Florianópolis;Lucas Pereira;Smartwatch Garmin;Brian Gross;masculino;boleto
2025-05-24 20:02:06.025237;650;Porto Alegre;Roberto Ferreira;Tablet Apple iPad;Daniel Carthen;masculino;pix
2025-05-25 01:33:05.950337;651;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Mary Berry;feminino;cartão de crédito
2025-05-25 02:08:04.614844;652;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Anne Roberts;feminino;pix
2025-05-25 19:28:05.132922;653;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Aubrey Mulzer;feminino;cartão de crédito
2025-05-25 20:03:06.544475;654;Florianópolis;Gabriela Santos;Tablet Apple iPad;Lydia Harris;feminino;dinheiro
2025-05-25 21:25:06.347389;655;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Robert Bell;masculino;pix
2025-05-26 00:13:05.265775;656;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;John Love;masculino;boleto
2025-05-26 01:32:06.230546;657;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Willie Bewick;masculino;cartão de crédito
2025-05-26 20:03:04.896196;658;Florianópolis;Lucas Pereira;Tablet Apple iPad;Christopher Hickling;masculino;pix
2025-05-27 00:13:04.403794;659;São Paulo;Lucas Pereira;Smartwatch Garmin;Norma Williams;feminino;dinheiro
2025-05-27 01:05:05.132000;660;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Sandra Low;feminino;dinheiro
2025-05-27 03:16:04.466358;661;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Randolph Johnson;masculino;dinheiro
2025-05-27 03:31:03.662456;662;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Christopher Gibby;masculino;pix
2025-05-27 17:38:05.867931;663;Florianópolis;Lucas Pereira;Notebook Dell Inspiron;Tamara Gooch;feminino;cartão de crédito
2025-05-27 19:07:06.544204;664;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Michelle Horne;feminino;pix
2025-05-27 21:35:03.355719;665;Florianópolis;Lucas Pereira;Tablet Apple iPad;Mary Giannavola;feminino;pix
2025-05-27 22:12:04.387058;666;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Roxanne Rainey;feminino;pix
2025-05-27 22:21:04.836818;667;Rio de Janeiro;Pedro Souza;Tablet Apple iPad;Connie Lengerich;feminino;cartão de crédito
2025-05-28 00:06:05.969557;668;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;John Hunsucker;masculino;cartão de crédito
2025-05-28 02:43:04.043847;669;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Juanita Knowlton;feminino;pix
2025-05-28 03:33:04.468940;670;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Brenda Lennard;feminino;boleto
2025-05-28 03:56:06.955002;671;São Paulo;Ana Oliveira;Tablet Apple iPad;Bernadine Zapata;feminino;boleto
2025-05-28 18:39:03.354629;672;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Emily Spear;feminino;boleto
2025-05-28 21:01:06.263087;673;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Everett Wolcott;masculino;pix
2025-05-28 21:18:03.944904;674;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Javier Ward;masculino;dinheiro
2025-05-28 23:22:07.631619;675;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Dale Martinez;feminino;dinheiro
2025-05-29 00:27:04.773308;676;Florianópolis;Lucas Pereira;Tablet Apple iPad;Alice Wolpert;feminino;boleto
2025-05-29 00:48:06.447224;677;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Cynthia Garcia;feminino;dinheiro
2025-05-29 01:26:05.432952;678;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Michael Kelley;masculino;dinheiro
2025-05-29 03:17:06.990858;679;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Marilee Garret;feminino;cartão de crédito
2025-05-29 18:00:06.090606;680;Porto Alegre;Roberto Ferreira;Tablet Apple iPad;Johnnie Davis;masculino;dinheiro
2025-05-30 03:32:06.325495;681;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Deloris Sallie;feminino;boleto
2025-05-30 19:19:05.430527;682;Porto Alegre;Mariana Gomes;Tablet Apple iPad;Tony Davenport;masculino;cartão de crédito
2025-05-30 20:10:07.324209;683;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Richard Acuna;masculino;dinheiro
2025-05-30 20:52:05.439717;684;Rio de Janeiro;Juliana Almeida;Tablet Apple iPad;Donna Richmond;feminino;cartão de crédito
2025-05-30 21:50:03.551861;685;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Elias Johnson;masculino;pix
2025-05-31 17:18:05.510168;686;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Barbara Vojna;feminino;cartão de crédito
2025-05-31 18:15:03.592762;687;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Barbara Schnarr;feminino;dinheiro
2025-05-31 19:30:05.728644;688;São Paulo;Lucas Pereira;Tablet Apple iPad;Craig Hein;masculino;cartão de crédito
2025-05-31 22:32:05.315001;689;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Gail Montgomery;feminino;pix
2025-05-31 23:53:07.103927;690;Porto Alegre;Roberto Ferreira;Tablet Apple iPad;Austin Strauss;masculino;cartão de crédito
2025-06-01 01:36:07.601209;691;São Paulo;Ana Oliveira;Smartwatch Garmin;Sarah Gates;feminino;boleto
2025-06-01 02:11:07.259441;692;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Richard Davis;masculino;dinheiro
2025-06-01 19:18:06.194166;693;Florianópolis;Lucas Pereira;Notebook Dell Inspiron;Brian Jensen;masculino;boleto
2025-06-01 19:41:05.629342;694;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Nathaniel Coleman;masculino;pix
2025-06-01 20:01:05.161668;695;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Richie Mccall;masculino;dinheiro
2025-06-02 01:14:06.372054;696;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Jose Fishman;masculino;boleto
2025-06-02 02:58:03.661426;697;São Paulo;Ana Oliveira;Smartwatch Garmin;Jaime Schneider;feminino;boleto
2025-06-02 20:06:07.626434;698;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Nicholas Munez;masculino;boleto
2025-06-02 21:26:04.740676;699;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Mary Weitzel;feminino;cartão de crédito
2025-06-03 01:22:03.737010;700;Belo Horizonte;Carlos Silva;Tablet Apple iPad;Lillian Uttley;feminino;boleto
2025-06-03 01:50:04.797303;701;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;James Bebout;masculino;dinheiro
2025-06-03 18:33:05.380905;702;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Katherine Cooksley;feminino;boleto
2025-06-03 19:14:04.061505;703;Florianópolis;Gabriela Santos;Tablet Apple iPad;Thomasena Fulton;feminino;boleto
2025-06-03 22:54:06.850541;704;Florianópolis;Gabriela Santos;Smartwatch Garmin;James Eraso;masculino;cartão de crédito
2025-06-04 01:07:07.450637;705;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Annie Hamilton;feminino;cartão de crédito
2025-06-04 02:28:07.411467;706;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Philip Carter;masculino;pix
2025-06-04 02:33:03.893999;707;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Kimberly Hagen;feminino;boleto
2025-06-04 03:23:03.979462;708;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Denise Byrd;feminino;pix
2025-06-05 00:38:03.453377;709;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Tommie Kash;masculino;dinheiro
2025-06-05 20:41:05.078339;710;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Leticia Dunn;feminino;pix
2025-06-06 00:23:06.825215;711;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Barbara Becerra;feminino;pix
2025-06-06 02:28:03.996991;712;Rio de Janeiro;Juliana Almeida;Tablet Apple iPad;Peggy Lopez;feminino;cartão de crédito
2025-06-06 03:53:03.810663;713;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Donald Cameron;masculino;boleto
2025-06-06 04:18:07.647702;714;São Paulo;Lucas Pereira;Tablet Apple iPad;Debbie Cannon;feminino;boleto
2025-06-06 19:36:05.395889;715;Florianópolis;Gabriela Santos;Tablet Apple iPad;Monica Michaels;feminino;cartão de crédito
2025-06-06 20:19:06.584343;716;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Keith Long;masculino;dinheiro
2025-06-07 02:26:04.395937;717;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Elizabeth Ashley;feminino;boleto
2025-06-07 03:59:05.640649;718;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Helene Scherer;feminino;dinheiro
2025-06-07 04:10:05.884495;719;Florianópolis;Gabriela Santos;Smartwatch Garmin;Eva Broussard;feminino;cartão de crédito
2025-06-08 01:02:05.641816;720;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Lillian Thompson;feminino;pix
2025-06-08 03:14:05.662336;721;São Paulo;Lucas Pereira;Tablet Apple iPad;Joe Kuhns;masculino;boleto
2025-06-08 20:32:07.093358;722;São Paulo;Lucas Pereira;Smartwatch Garmin;Ivan Estevez;masculino;boleto
2025-06-08 21:28:05.265926;723;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Jimmie Harrison;masculino;pix
2025-06-08 22:12:03.964086;724;Florianópolis;Lucas Pereira;Smartphone Samsung Galaxy;Jolene Bush;feminino;cartão de crédito
2025-06-09 17:29:07.214186;725;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;David Smoke;masculino;dinheiro
2025-06-09 20:30:04.587023;726;São Paulo;Lucas Pereira;Tablet Apple iPad;Katherine Caldwell;feminino;dinheiro
2025-06-09 22:14:04.611735;727;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Wanda Smith;feminino;boleto
2025-06-10 01:03:04.770601;728;São Paulo;Lucas Pereira;Tablet Apple iPad;Rose Nixon;feminino;cartão de crédito
2025-06-10 03:40:04.263845;729;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Doreen Bourque;feminino;boleto
2025-06-10 19:37:03.799767;730;São Paulo;Lucas Pereira;Tablet Apple iPad;Dannielle Malloy;feminino;pix
2025-06-10 20:57:06.348240;731;São Paulo;Ana Oliveira;Tablet Apple iPad;Carmen Kyle;feminino;boleto
2025-06-10 21:01:05.038232;732;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Danny Dyer;masculino;boleto
2025-06-10 21:22:05.711984;733;Florianópolis;Lucas Pereira;Fone de Ouvido Sony;Robert Sevilla;masculino;boleto
2025-06-10 22:02:03.809194;734;Florianópolis;Lucas Pereira;Tablet Apple iPad;Sandra Fisher;feminino;pix
2025-06-11 01:29:06.957264;735;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;John Olcott;masculino;dinheiro
2025-06-11 01:39:07.303834;736;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Jeannette Distaffen;feminino;cartão de crédito
2025-06-11 02:26:04.319183;737;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Carl Cooper;masculino;dinheiro
2025-06-11 17:47:07.478777;738;Florianópolis;Gabriela Santos;Smartwatch Garmin;Christy Pittman;feminino;cartão de crédito
2025-06-11 18:33:03.692249;739;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Larry Gellings;masculino;cartão de crédito
2025-06-11 21:36:06.844125;740;Rio de Janeiro;Pedro Souza;Tablet Apple iPad;Angel Kenison;feminino;pix
2025-06-11 22:24:04.622262;741;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;William Palacios;masculino;pix
2025-06-12 03:04:03.661685;742;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Ricardo Lawrence;masculino;dinheiro
2025-06-12 17:37:07.436855;743;Florianópolis;Gabriela Santos;Tablet Apple iPad;Michael Ornellas;masculino;cartão de crédito
2025-06-12 20:37:06.879395;744;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Amanda Viernes;feminino;dinheiro
2025-06-12 21:03:07.511303;745;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Annette Spencer;feminino;dinheiro
2025-06-12 21:52:04.785549;746;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Deborah Allen;feminino;pix
2025-06-13 02:39:03.433409;747;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Frank Gooch;masculino;boleto
2025-06-13 20:05:06.481359;748;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Gary Jackson;masculino;cartão de crédito
2025-06-13 20:12:03.432385;749;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Bea Smith;feminino;dinheiro
2025-06-13 20:35:04.991621;750;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Jonathan Hausman;masculino;cartão de crédito
2025-06-13 22:39:06.591571;751;Porto Alegre;Roberto Ferreira;Tablet Apple iPad;Michael Dykes;masculino;cartão de crédito
2025-06-13 23:06:04.203677;752;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Fred Walker;masculino;boleto
2025-06-14 21:25:06.755759;753;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Jeanette Webster;feminino;pix
2025-06-14 21:58:04.198510;754;Porto Alegre;Mariana Gomes;Smartwatch Garmin;David Morrison;masculino;dinheiro
2025-06-14 23:25:07.267476;755;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Donald Casley;masculino;pix
2025-06-15 00:33:07.587543;756;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Jim Horan;masculino;boleto
2025-06-15 01:13:05.638806;757;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Earline Jones;feminino;cartão de crédito
2025-06-15 03:44:03.458553;758;Florianópolis;Lucas Pereira;Tablet Apple iPad;Regenia Salcedo;feminino;pix
2025-06-15 03:52:07.490519;759;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Steven Chun;masculino;boleto
2025-06-15 17:18:06.510357;760;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;John Horvath;masculino;pix
2025-06-15 17:38:07.588616;761;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Carol Smith;feminino;dinheiro
2025-06-15 17:57:05.373118;762;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Elizabeth Alvarez;feminino;cartão de crédito
2025-06-15 18:50:07.491454;763;Porto Alegre;Mariana Gomes;Tablet Apple iPad;Steve Guinn;masculino;cartão de crédito
2025-06-15 19:24:05.274769;764;Porto Alegre;Roberto Ferreira;Tablet Apple iPad;Charles Yu;masculino;pix
2025-06-15 20:02:05.301728;765;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Bertie Nguyen;feminino;cartão de crédito
2025-06-15 22:08:03.809298;766;Porto Alegre;Mariana Gomes;Tablet Apple iPad;Jamie Thomas;masculino;pix
2025-06-15 22:32:06.505754;767;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Jennifer Wilson;feminino;boleto
2025-06-16 01:08:05.945411;768;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Ezra Dickie;masculino;dinheiro
2025-06-16 18:50:07.401270;769;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;James Gonzalez;masculino;pix
2025-06-17 01:04:06.979034;770;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Matthew Tuggle;masculino;pix
2025-06-17 04:04:03.834601;771;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Mary Kochheiser;feminino;dinheiro
2025-06-17 18:13:06.813539;772;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Mary Gonzalez;feminino;dinheiro
2025-06-17 18:25:03.997103;773;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Jettie Blankenship;feminino;boleto
2025-06-17 21:09:05.716387;774;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Ramon Woodward;masculino;cartão de crédito
2025-06-17 21:20:05.660928;775;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Shannon Sturgeon;feminino;dinheiro
2025-06-17 22:55:07.395264;776;Belo Horizonte;Fernanda Costa;Tablet Apple iPad;Joey Harris;masculino;pix
2025-06-17 23:03:06.433395;777;Rio de Janeiro;Pedro Souza;Tablet Apple iPad;Mary Merrill;feminino;dinheiro
2025-06-17 23:14:06.698916;778;Florianópolis;Gabriela Santos;Tablet Apple iPad;Tommy Garner;masculino;boleto
2025-06-18 18:54:04.924019;779;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Alejandro Graham;masculino;cartão de crédito
2025-06-19 01:45:03.692018;780;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Melanie Bailey;feminino;dinheiro
2025-06-19 03:27:05.622397;781;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Marcia Escareno;feminino;pix
2025-06-19 03:39:04.412119;782;Florianópolis;Gabriela Santos;Tablet Apple iPad;John Soto;masculino;dinheiro
2025-06-19 19:08:05.630906;783;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Lamont Curnutte;masculino;pix
2025-06-19 19:19:03.421103;784;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Anna Davis;feminino;boleto
2025-06-19 21:18:03.879703;785;São Paulo;Ana Oliveira;Tablet Apple iPad;Iris Forcier;feminino;cartão de crédito
2025-06-20 00:06:06.684772;786;Rio de Janeiro;Pedro Souza;Tablet Apple iPad;Donna Sanford;feminino;cartão de crédito
2025-06-20 01:30:05.416146;787;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Kenneth Delrie;masculino;boleto
2025-06-20 02:55:03.507883;788;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Cynthia Dickson;feminino;pix
2025-06-20 03:35:07.079090;789;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Jim Dilworth;masculino;cartão de crédito
2025-06-20 19:52:07.183992;790;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Bernice Sims;feminino;cartão de crédito
2025-06-20 22:39:04.915341;791;Belo Horizonte;Carlos Silva;Tablet Apple iPad;Deborah Bauer;feminino;pix
2025-06-20 23:07:03.964449;792;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Kristopher Murrell;masculino;cartão de crédito
2025-06-21 00:09:06.821644;793;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Brittni Daniels;feminino;cartão de crédito
2025-06-21 02:31:05.652498;794;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Cordelia Ugarte;feminino;dinheiro
2025-06-21 03:28:04.919821;795;São Paulo;Ana Oliveira;Tablet Apple iPad;Laurie Mack;feminino;pix
2025-06-21 17:25:04.294512;796;Florianópolis;Lucas Pereira;Notebook Dell Inspiron;Helene Hersha;feminino;pix
2025-06-21 17:36:05.990734;797;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Kathleen Young;feminino;pix
2025-06-21 18:00:04.160350;798;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Jesus Dunn;masculino;pix
2025-06-21 19:27:06.341137;799;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Margaret Richards;feminino;pix
2025-06-21 19:30:05.990178;800;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Albert Carrillo;masculino;pix
2025-06-21 19:45:03.678100;801;Belo Horizonte;Fernanda Costa;Tablet Apple iPad;Carmela Piccinini;feminino;pix
2025-06-21 22:40:05.498798;802;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Sandra Comeaux;feminino;cartão de crédito
2025-06-21 22:41:04.175705;803;Florianópolis;Gabriela Santos;Tablet Apple iPad;Walter Keske;masculino;pix
2025-06-21 23:49:03.480940;804;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Edward Vogelgesang;masculino;pix
2025-06-22 01:19:03.508498;805;Florianópolis;Gabriela Santos;Tablet Apple iPad;Lois Franklin;feminino;pix
2025-06-22 01:36:04.108813;806;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Elma Nincehelsor;feminino;boleto
2025-06-22 18:51:05.201260;807;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Terry Kern;masculino;dinheiro
2025-06-22 20:48:03.335230;808;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Jill Hunt;feminino;dinheiro
2025-06-22 21:27:05.773543;809;Rio de Janeiro;Pedro Souza;Tablet Apple iPad;Elaine Lee;feminino;dinheiro
2025-06-23 02:27:05.015893;810;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Donald Thom;masculino;cartão de crédito
2025-06-23 19:27:04.266334;811;Porto Alegre;Roberto Ferreira;Tablet Apple iPad;Darwin Smith;masculino;cartão de crédito
2025-06-23 22:23:03.609854;812;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Dominique Ferguson;feminino;pix
2025-06-24 00:11:05.379602;813;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Robert Stitt;masculino;cartão de crédito
2025-06-24 01:11:05.306994;814;Belo Horizonte;Fernanda Costa;Tablet Apple iPad;Frank Hewson;masculino;boleto
2025-06-24 02:16:07.556391;815;Florianópolis;Lucas Pereira;Notebook Dell Inspiron;Henry Wilkins;masculino;pix
2025-06-24 02:43:06.032324;816;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Cheryl Betters;feminino;pix
2025-06-24 22:38:04.729978;817;Belo Horizonte;Carlos Silva;Tablet Apple iPad;Willie Dennison;feminino;pix
2025-06-25 00:00:03.399087;818;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Robert Kierzewski;masculino;pix
2025-06-25 01:22:03.457215;819;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Ronald Mcintosh;masculino;pix
2025-06-25 01:51:03.655738;820;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Dexter Stevens;masculino;pix
2025-06-25 02:48:06.728704;821;Florianópolis;Lucas Pereira;Tablet Apple iPad;Eric Smith;masculino;boleto
2025-06-25 03:20:04.703711;822;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Sharon Johnson;feminino;dinheiro
2025-06-25 03:42:06.869203;823;Florianópolis;Gabriela Santos;Smartwatch Garmin;Linda Hall;feminino;boleto
2025-06-25 19:27:05.990894;824;São Paulo;Lucas Pereira;Tablet Apple iPad;Tammy Rose;feminino;dinheiro
2025-06-25 19:54:07.051116;825;Florianópolis;Lucas Pereira;Notebook Dell Inspiron;Jeffrey Archie;masculino;cartão de crédito
2025-06-25 21:28:07.047300;826;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Carol Ladd;feminino;pix
2025-06-25 22:55:03.904886;827;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;George Doughtie;masculino;cartão de crédito
